"","Pathway","Pathway.STID","Reaction","Reaction.STID","UniProtID","Oryza.sativa","Actinidia.chinensis","Aegilops.tauschii","Amborella.trichopoda","Arabidopsis.halleri","Arabidopsis.lyrata","Arabidopsis.thaliana","Arachis.duranensis","Arachis.ipaensis","Beta.vulgaris","Brachypodium.distachyon","Brassica.napus","Brassica.oleracea","Brassica.rapa","Cajanus.cajan","Capsicum.annuum","Chlamydomonas.reinhardtii","Chondrus.crispus","Cicer.arietinum","Citrus.sinensis","Coffea.canephora","Corchorus.capsularis","Cucumis.sativus","Cyanidioschyzon.merolae","Danio.rerio","Daucus.carota","Dioscorea.rotundata","Erythranthe.guttata","Eucalyptus.grandis","Fragaria.vesca","Galdieria.sulphuraria","Glycine.max","Gossypium.raimondii","Helianthus.annuus","Hordeum.vulgare","Jatropha.curcas","Leersia.perrieri","Lupinus.angustifolius","Malus.domestica","Manihot.esculenta","Medicago.truncatula","Musa.acuminata","Nicotiana.attenuata","Oryza.australiensis","Oryza.barthii","Oryza.brachyantha","Oryza.glaberrima","Oryza.glumaepatula","Oryza.longistaminata","Oryza.meridionalis","Oryza.meyeriana.var..granulata","Oryza.minuta","Oryza.nivara","Oryza.officinalis","Oryza.punctata","Oryza.rufipogon","Oryza.sativa.1","Oryza.sativa.aus.subgroup","Oryza.sativa.Indica.Group","Ostreococcus.lucimarinus","Panicum.hallii.FIL2","Panicum.hallii.var..hallii.HAL2","Phaseolus.vulgaris","Phoenix.dactylifera","Physcomitrella.patens","Picea.abies","Pinus.taeda","Populus.trichocarpa","Prunus.persica","Selaginella.moellendorffii","Setaria.italica","Solanum.lycopersicum","Solanum.tuberosum","Sorghum.bicolor","Synechocystis.sp..PCC.6803","Theobroma.cacao","Trifolium.pratense","Triticum.aestivum","Triticum.dicoccoides","Triticum.turgidum","Triticum.urartu","Vigna.angularis","Vigna.radiata","Vitis.vinifera","Zea.mays"
"672","Ribosomal scanning and start codon recognition","R-OSA-1112968","Start codon recognition","R-OSA-1113125","A2XFL2, A2YQ73, B8ANY9, B8B633, B8BMX0, B8BNF7, B9FUX1, B9GC51, B9GE66, Q10LV8, Q10LV9, Q10MT2, Q2QME5, Q2QWZ1, Q2WEA7, Q7XHW8, Q84NQ3",119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"673","Ribosomal scanning and start codon recognition","R-OSA-1112968","Ribosomal scanning ","R-OSA-1113169","A2XFL2, A2YQ73, B8ANY9, B8B633, B8BMX0, B8BNF7, B9FUX1, B9GC51, B9GE66, Q10LV8, Q10LV9, Q10MT2, Q2QME5, Q2QWZ1, Q2WEA7, Q7XHW8, Q84NQ3",115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"674","S-adenosyl-L-methionine cycle","R-OSA-1119501","Adenosylhomocysteinase","R-OSA-1121024","Q2R4Y8",1,1,2,1,2,2,2,0,0,1,1,9,6,5,0,0,1,1,0,0,0,3,2,1,0,3,2,0,0,0,1,3,1,3,2,0,1,5,0,2,2,3,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,2,2,2,0,5,0,0,2,1,2,2,1,1,1,0,1,2,6,4,0,2,3,2,1,2
"675","S-adenosyl-L-methionine cycle","R-OSA-1119501","Methionine adenosyltransferase","R-OSA-1121647","B7EKA4, P93438, Q0DKY4, Q8LRJ3, Q9LGU6",5,0,4,0,2,2,2,2,3,0,3,4,2,2,6,2,1,6,2,7,1,2,2,1,0,0,2,1,2,3,3,2,4,0,5,1,3,3,9,2,1,5,0,1,4,3,3,5,4,2,10,10,3,3,3,3,0,0,3,2,4,4,4,3,5,3,5,3,1,0,3,0,0,3,1,1,1,13,8,5,4,3,1,0,4
"676","S-methylmethionine cycle","R-OSA-1119349","Methionine S-methyltransferase","R-OSA-1121231","B8AWY8, Q75M18",1,3,2,1,1,1,1,1,1,1,3,2,1,1,1,1,0,0,4,1,1,1,1,0,0,1,1,2,1,1,0,2,2,2,4,1,1,1,2,2,1,2,0,2,1,1,1,1,1,1,2,0,1,1,1,1,0,0,2,0,1,1,1,1,3,0,1,1,1,2,2,1,1,1,0,1,1,9,6,4,4,1,1,1,1
"677","Salicylate biosynthesis","R-OSA-1119261","isochorismate synthase, plastid stroma","R-OSA-6787270","C7J6Z0",1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,3,0,0,0,0,0,1,1
"678","Salicylic acid signaling","R-OSA-6788019","Formation of NIMIN1/NPR1/TPL complex","R-OSA-6787925","B7F924, Q0J7U6, Q5NBT9, Q9FDY4",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"679","Salicylic acid signaling","R-OSA-6788019","Formation of NIMN1/NPR1/TPL/TGA complex","R-OSA-6788212","B7F924, C7IWK8, Q0DHT1, Q0J7U6, Q2QXL0, Q53Q70, Q5N7C7, Q5NBT9, Q6IVC3, Q7X993, Q9FDY4",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680","Salicylic acid signaling","R-OSA-6788019","SNI1 dissociates from CBNAC","R-OSA-6788109","Q0DFC8, Q6Z6S7, Q7EZD3",3,0,2,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,2,3,3,3,3,0,0,3,0,3,3,0,0,3,0,2,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,6,5,0,2,0,0,0,3
"681","Salicylic acid signaling","R-OSA-6788019","CaM/Ca2+ binds CBP60a","R-OSA-6788110","Q10BB9, Q10J32",2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,0,0,3,5,2,1,1,0,0,2,1,0,2,1,0,2,2,2,1,1,1,2,2,2,1,1,1,2,1,1,1,2,1,1,7,3,2,4,1,2,0,0,1,0,1,1,1,3,6,3,2,2,1,4,0,1,1,1,0,1,1,3,2,2,1,1,1,1,1
"682","Salicylic acid signaling","R-OSA-6788019","Formation of NIMIN1/NPR1 complex","R-OSA-6788067","B7F924, Q9FDY4",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"683","Salicylic acid signaling","R-OSA-6788019","Formation of EDS1/PAD4 complex","R-OSA-6788167","A2YK45, A2Z0X6, A3C9G2, Q0IU28, Q53LH1, Q6H415",2,3,2,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,2,0,2,3,0,4,0,0,0,0,2,2,0,2,0,0,0,0,2,0,2,2,0,0,2,0,2,2,0,0,0,0,0,4,3,0,2,2,2,2,0,2,0,6,4,0,2,0,2,4,3
"684","Salicylic acid signaling","R-OSA-6788019","Formation of CaM/CBP60g/SARD1 complex","R-OSA-6787951","A3CDR8, Q0DN31, Q0IMS8, Q0J2S0, Q2QNS0, Q2QZV8, Q6ETN1, Q943R3",8,5,3,0,0,0,0,5,0,2,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,7,5,3,5,0,6,3,0,4,6,0,4,10,8,5,9,7,7,8,0,0,8,0,8,8,0,0,8,0,2,2,4,0,6,0,0,5,2,4,3,4,4,4,0,2,4,14,6,0,5,4,4,4,5
"685","Salicylic acid signaling","R-OSA-6788019","SSN2 binds TGA/activated NPR1","R-OSA-6787952","C7IWK8, Q0D4Z4, Q0DHT1, Q2QXL0, Q53Q70, Q5N7C7, Q6IVC3, Q7X993, Q9FDY4",9,11,9,0,6,5,6,0,0,5,0,19,10,9,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,14,10,8,0,0,9,0,0,7,7,14,5,0,9,9,8,8,7,6,0,0,9,0,9,9,0,0,9,0,9,9,6,0,6,0,0,8,5,8,8,8,7,9,0,5,5,26,17,0,0,0,6,5,11
"686","Secologanin and strictosidine biosynthesis","R-OSA-1119438","Strictosidine synthase","R-OSA-1120512","A2XET5, A2XM15, A2YF61, A2YF62, A2YF64, A2YF65, A2YMC0, A2YMC1, A2YNN2, A2YNN3, A2YRR1, A2YVM8, A2ZBB9, A2ZHX2, A2ZWW6, A3AGB3, A3AMQ8, A3BDP2, A3BKU1, A3BQ52, A3BY86, B8BEY4, B8BEY8, B8BLZ0, B9FU76, Q0DNI8, Q0IUQ1, Q0IW03, Q0J268, Q0J270, Q109A9, Q2QXZ0, Q2QXZ1, Q2RAP9, Q69U01, Q69U03, Q69U04, Q6H4H6, Q6H4H9, Q6Z4U1, Q6Z598, Q6Z5B1, Q6Z5B5, Q6Z8S2, Q6ZL51, Q75LL5, Q7XCK3, Q84Q89, Q8H3A4, Q9FWE6",20,8,24,4,10,9,10,5,5,6,26,25,13,12,7,4,1,0,8,17,15,4,5,0,0,9,1,6,15,7,0,14,10,10,14,5,14,6,9,7,13,5,4,3,9,10,9,10,9,9,16,17,10,9,12,10,0,1,12,0,21,20,5,3,6,10,15,6,5,12,29,6,9,22,0,7,8,56,28,10,11,4,4,14,16
"687","Spermidine biosynthesis","R-OSA-1119343","Spermidine synthase","R-OSA-1121445","B3GPG7, B8AF89, B8B3A5, B8B5H6, Q0D721, Q0E2B6, Q6EN48, Q7XAP2, Q9SMB0, Q9SMB1",3,3,3,3,2,2,2,2,2,1,2,8,4,3,4,4,0,0,4,5,2,3,2,0,0,2,2,3,2,2,0,9,2,3,2,2,2,5,8,4,3,5,2,8,2,3,2,2,2,0,8,8,2,3,2,2,0,0,2,1,2,2,3,2,3,5,2,2,2,2,2,4,4,2,0,3,3,9,5,7,2,4,4,2,3
"688","Spermidine biosynthesis","R-OSA-1119343","Adenosylmethionine decarboxylase","R-OSA-1121644","A2XV58, B7ED49, Q0JC10, Q6K9B8, Q9SC67",2,1,1,2,3,4,3,3,3,2,2,10,6,6,2,3,1,0,4,3,3,1,1,1,0,1,0,2,1,2,0,1,1,4,1,2,1,7,8,1,6,4,1,4,1,1,2,2,2,2,6,3,2,1,2,2,0,2,2,0,2,1,2,3,6,8,4,1,2,6,1,3,3,1,0,1,2,6,4,7,2,2,2,1,3
"689","Spermine biosynthesis","R-OSA-1119317","Spermine synthase","R-OSA-1120381","B8B3A5, B8B5H6, Q0D721, Q7XAP2, Q9SMB0, Q9SMB1",2,3,3,3,2,2,2,2,2,1,2,8,4,3,4,4,0,0,4,5,2,3,2,0,0,2,2,3,2,2,0,9,2,3,2,2,2,5,8,4,3,5,2,8,2,3,2,2,2,0,8,8,2,3,2,2,0,0,2,1,2,2,3,2,3,5,2,2,2,2,2,4,4,2,0,3,3,9,5,7,2,4,4,2,3
"690","Sphingolipid metabolism","R-OSA-1119325","Formation of CERA","R-OSA-9025489","Q6H5U3",1,2,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,2,1,2,1,1,1,0,0,1,0,0,0,1,1,2,2,0,0,0,1,1,1,2,1,2,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,2,2,1,1,2,1,2,1,1,1,1,1,1,1,3,2,1,0,1,1,1,1
"691","Sphingolipid metabolism","R-OSA-1119325","Formation of phosphoethanolamine","R-OSA-1121356","B1NY92, B7FAK6, B8ACR6, Q52RG7",1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,2,2,1,1,1,1,0,1,1,0,0,0,0,2,1,2,1,0,1,1,1,1,1,1,1,2,1,1,1,1,1,0,3,1,1,5,1,1,0,0,1,1,1,1,1,2,1,0,3,1,1,2,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1
"692","Sphingolipid metabolism","R-OSA-1119325","Formation of sphinganine","R-OSA-9025467","Q6ZHJ6",1,1,1,1,0,2,2,1,0,0,1,4,2,1,0,0,0,0,0,0,0,7,1,0,0,1,1,0,0,0,0,2,3,4,2,0,1,1,0,1,2,5,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,2,2,1,1,2,2,0,3,1,3,2,0,1,3,1,1,2
"693","Sphingolipid metabolism","R-OSA-1119325","Formation of phytoceramide","R-OSA-9025495","Q0D4G3, Q0ILR7, Q67WK8, Q69UX2, Q6YWY7, Q9AY73",6,4,6,2,1,2,2,3,3,1,4,13,4,3,4,2,2,0,5,6,3,3,1,0,0,3,3,0,0,3,0,6,3,3,7,0,4,6,8,4,4,11,2,8,6,5,6,6,2,3,4,3,6,4,5,5,0,1,6,0,7,7,3,10,6,3,3,5,2,4,5,3,3,6,0,2,3,19,12,12,6,3,3,2,9
"694","Sphingolipid metabolism","R-OSA-1119325","Formation of SPAP","R-OSA-1120287","A3BL62, Q0D5G5, Q0JIR8, Q8H350",2,2,1,1,1,0,2,1,0,1,1,4,2,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,2,2,2,1,0,1,2,1,1,1,2,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,2,0,2,0,0,1,1,2,1,2,2,1,0,2,1,3,2,0,1,1,2,1,0
"695","Sphingolipid metabolism","R-OSA-1119325","Formation of dihydroceramide","R-OSA-9025506","Q6EUNO, Q6YWS8, Q84QC0",3,5,2,2,3,4,3,3,3,2,2,10,5,5,3,5,0,0,3,9,2,2,2,0,0,3,3,0,0,1,0,6,3,5,3,0,3,5,5,3,4,6,3,5,3,3,3,3,3,3,41,7,3,9,4,3,0,1,3,0,3,3,2,3,5,3,2,3,3,6,3,3,2,3,0,2,4,6,4,8,0,2,2,2,5
"696","Sphingolipid metabolism","R-OSA-1119325","Formation of ceramide 1-phosphate","R-OSA-9025528","C0LT23",1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,4,0,0,0,0,5,1,1,1,1,1,1,3,4,1,16,1,1,0,0,1,0,1,1,0,1,0,2,0,1,0,0,1,0,0,1,0,0,0,3,2,1,1,1,0,1,1
"697","Sphingolipid metabolism","R-OSA-1119325","Formation of 3-ketosphinganine","R-OSA-9025522","A2WYN0, A2WYN1, A2XAS3, B8A8V1, B8BKC3, B8BKR1, B9GAX0, Q0DWM3, Q10P01, Q2R3K3, Q5JK39, Q6K8E7, Q7G4P2, Q8RYL0, Q8RYL1",7,3,2,2,4,4,4,3,3,2,3,10,5,6,2,3,2,2,3,8,3,3,2,2,0,5,3,2,2,3,2,4,4,7,2,2,4,7,4,4,4,10,2,7,7,6,7,7,7,7,9,6,6,5,7,4,0,2,8,2,3,3,2,4,3,6,1,4,3,4,3,5,4,4,1,3,3,6,6,4,4,2,2,3,13
"698","Stachyose biosynthesis","R-OSA-1119417","stachyose synthase","R-OSA-1121362","Q6ZLJ9",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"699","Stachyose biosynthesis","R-OSA-1119417","Inositol 1-alpha-galactosyltransferase","R-OSA-1119906","Q10MB0, Q40710",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"700","Stachyose biosynthesis","R-OSA-1119417","Galactinol--sucrose galactosyltransferase","R-OSA-1121409","Q5VQG4",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"701","Starch biosynthesis","R-OSA-1119477","Phosphoglucomutase","R-OSA-1119995","B8AQE1, B8B229, B8BG13, B9FX08, Q10DZ9, Q10E00, Q33AE4, Q53QR8, Q69TT1, Q69TT2, Q710Q0, Q7XHZ2, Q9AUQ4",4,4,3,4,5,5,5,4,3,4,4,10,5,5,4,5,2,3,5,8,5,5,4,3,0,6,3,4,5,2,1,7,6,5,3,5,4,6,8,6,4,5,3,12,4,4,3,4,4,4,29,8,4,12,3,4,0,0,4,2,3,3,4,6,5,4,4,7,4,6,4,4,1,4,3,4,4,9,6,4,2,4,4,4,7
"702","Starch biosynthesis","R-OSA-1119477","Glucose-1-phosphate adenylyltransferase","R-OSA-1120965","A2Y7W1, A2YU91, A3AMF6, A3BS75, A7IZE4, A7IZE5, B7EVB8, B8AR31, B8BE16, B8XEC0, B8XEC1, B8XEC2, B8XEC3, B8XEC4, B8XEC5, B8XEC7, B8XEC9, B8XED0, B8XED1, B8XED2, B8XED5, B8XED7, B8XED8, B8XED9, B8XEE1, B8XEE2, B8XEE5, B8XEE6, B8XEE8, B8XEE9, B8XEF0, B8XEF2, B9FBN6, O23809, P15280, P93430, Q0D7I3, Q0DFN5, Q5VNT5, Q688T8, Q69T99, Q6AVT2, Q7G065, Q8GRM4, Q9ARH9, Q9ARI0, Q9SAQ4, Q9XHV4",6,3,4,4,5,5,4,7,6,3,5,12,6,6,5,4,2,0,6,15,4,3,4,0,0,5,3,4,4,4,0,10,8,3,3,4,6,6,9,6,6,6,1,4,6,5,6,6,6,5,5,6,6,17,6,6,0,3,6,2,6,6,5,4,5,2,7,5,4,7,6,4,4,6,1,4,3,11,8,5,4,5,5,4,9
"703","Starch biosynthesis","R-OSA-1119477","Starch (bacterial glycogen) synthase","R-OSA-1120805","A2Y9M4, A3B8M1, A5Y1E1, A5Y1F7, B7F2B2, B8B084, B9FLA7, Q01KB6, Q0DEC8, Q0J9Z0, Q5JMA0, Q5JMA1, Q6UBQ7, Q7XE48, Q7XPQ4, Q84VC7, Q8L8G7, Q8W1P1",5,5,4,4,3,3,4,6,6,4,4,11,6,4,6,4,2,0,5,16,4,4,2,0,0,4,3,4,4,4,0,9,9,7,4,2,5,7,10,6,4,7,2,9,5,5,4,5,6,5,13,3,5,10,5,5,0,0,5,2,4,8,6,5,13,3,3,4,4,3,4,3,3,4,2,4,4,12,8,11,3,6,6,4,5
"704","Starch biosynthesis","R-OSA-1119477","Glucose-6-phosphate isomerase reverse","R-OSA-2960193","B8AKL0, B8B0B0, P42862, P42863, Q0DD43, Q10DK3, Q6YXI1, Q6ZB94",4,4,2,2,4,2,2,2,2,2,2,6,3,3,3,0,1,1,5,4,2,1,2,1,0,2,2,2,2,2,0,7,3,2,3,2,4,3,6,4,2,3,2,0,4,3,3,4,4,4,4,3,4,5,4,4,0,0,4,1,2,2,3,2,5,2,0,2,2,4,2,1,0,2,1,2,2,6,4,4,1,4,4,2,3
"705","Starch biosynthesis","R-OSA-1119477","1,4-alpha-glucan branching enzyme","R-OSA-1120390","A0MZ68, A2X5K0, A7U643, A7U645, B3VDJ4, B3VDJ5, B8XEF3, B8XEF4, B8XEF5, B8XEF6, B8XEF9, B8XEG2, B8XEG5, B8XEG8, B8XEH2, B8XEH3, B8XEH4, B8XEH5, B8XEH7, B8XEH9, B8XEI0, B8XEI1, B8XEI2, B8XEI3, Q40663, Q5VN31, Q6H6P8, Q8W1B6, Q8W1C0",2,3,2,2,3,3,3,4,4,2,2,7,3,3,3,2,2,1,3,7,3,2,2,1,0,2,0,2,2,2,1,3,3,2,2,1,2,3,5,3,2,2,2,4,2,2,1,2,2,1,4,6,2,23,2,2,0,0,1,0,2,2,2,5,1,5,4,2,2,4,2,2,0,2,1,2,2,6,4,6,1,1,2,2,2
"706","Sterol biosynthesis","R-OSA-1119370","Cycloeucalenol cycloisomerase","R-OSA-1120875","Q0IT69, Q53QJ0",1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,0,2,3,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0
"707","Sterol biosynthesis","R-OSA-1119370","S-adenosyl-L-methionine+cycloartenol->S-adenosyl-L-homocysteine+24-methylenecycloartenol","R-OSA-1121264","A2YJB1, A3BHN4, Q0D7V5, Q6ZIX2",1,3,1,3,1,1,1,2,2,1,2,1,2,1,2,2,0,0,1,1,1,3,2,1,0,1,1,1,1,1,2,4,1,2,1,1,1,2,3,3,1,4,2,1,1,1,1,1,1,0,4,2,1,1,1,1,0,0,1,1,1,1,3,3,1,1,1,3,1,2,1,1,1,2,1,4,1,3,2,1,1,2,1,2,1
"708","Sterol biosynthesis","R-OSA-1119370","Sterol 14-demethylase","R-OSA-1119691","A2Y4P9, A2YL26, A2YL29, A2YMR4, A3BJI6, A3BJI8, Q0DI51, Q6AT75, Q84LF7, Q8GTY5",5,0,0,0,0,0,0,1,2,0,0,0,0,0,2,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,2,2,1,2,3,2,1,3,2,3,1,1,2,0,3,3,1,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
"709","Sterol biosynthesis","R-OSA-1119370","(4alpha)-methyl-(5alpha)-ergosta-8,14,24(28)-trien-3beta-ol+NADPH->4alpha-methylfecosterol+NADP+","R-OSA-1120757","A2WPR6, A2Z458, A2ZSY6, B7F4K3, B7F9K3, B8BEM0, Q0JMX2",2,1,1,1,1,1,1,2,2,1,1,6,2,1,1,1,0,1,1,1,3,2,1,1,0,0,2,1,2,2,1,2,1,1,1,0,2,1,7,1,1,1,1,13,2,1,2,2,1,1,5,6,1,8,2,2,0,0,2,0,1,1,1,1,1,2,1,1,2,2,1,1,1,1,0,1,1,3,2,3,1,0,1,1,1
"710","Sterol biosynthesis","R-OSA-1119370","5-dehydro episterol+NADPH->24-methylenecholesterol+NADP+","R-OSA-1121246","A2X4M4, A6MZJ3, B9EZW0, Q6K4V9",1,2,1,1,1,1,1,0,0,1,1,3,2,2,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,2,1,0,1,1,0,1,3,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,2,0,0,2,1,2,1,2,2,1,0,1,1,3,2,0,1,1,1,1,1
"711","Sterol biosynthesis","R-OSA-1119370","4alpha-methylfecosterol->24-methylenelophenol","R-OSA-1120024","Q9FTZ2",1,1,1,1,1,1,1,1,1,2,1,4,1,2,1,1,1,0,1,3,1,2,1,0,0,1,0,1,1,1,0,4,1,1,1,2,2,1,2,1,1,1,1,2,1,2,1,1,0,0,6,2,1,2,1,1,0,0,1,0,2,2,1,1,1,1,0,2,1,4,1,1,1,3,0,1,2,4,2,9,1,1,1,1,1
"712","Sterol biosynthesis","R-OSA-1119370","24-methylenesterol C-methyltransferase","R-OSA-1121349","A2XC88, O82427, Q10S41",1,2,2,1,2,2,2,1,1,2,1,4,4,2,1,2,1,0,1,1,0,1,1,0,0,3,1,2,0,1,0,2,2,2,2,2,1,3,3,3,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,3,0,0,2,1,2,1,3,3,1,1,1,1,6,4,0,2,2,2,2,2
"713","Sterol biosynthesis","R-OSA-1119370","Cycloartenol synthase","R-OSA-1120561","A2ZDG3, Q53MU1, Q53MU8",4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,3,6,0,0,0,0,0,0,1,1,0,2,1,1,0,4,0,0,3,0,2,0,0,3,0,0,0,1,0,0,2,5,0,1,0,0,0,2,1,0,0,0,3,2,0,3,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,3,0
"714","Strigolactone biosynthesis","R-OSA-5367729","9-cis-10'-apo-beta-carotenal [plastid stroma]->(2E,4E,6E)-7-hydroxy-4-methylhepta-2,4,6-trienal [plastid stroma]","R-OSA-5367748","A2WV02, A2ZXS1, Q8LIY8, Q93VD5",2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,0,0,1,2,1,1,1,0,0,1,1,1,2,1,0,2,2,2,1,1,1,1,3,1,2,2,0,0,2,0,2,1,2,2,0,0,2,0,2,2,0,0,2,0,3,3,1,2,1,1,1,2,1,2,4,1,0,3,2,1,1,8,5,1,3,1,1,1,1
"715","Strigolactone biosynthesis","R-OSA-5367729","beta-carotene [plastid stroma]->9-cis-beta-carotene [plastid stroma]","R-OSA-5367733","C7AU21",1,2,1,0,1,1,1,1,0,1,1,2,1,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,2,1,2,1,0,1,2,0,1,2,2,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,2,0,0,0,0,2,1,0,1,1,0,1,0,1,2,3,2,0,0,0,0,1,2
"716","Strigolactone biosynthesis","R-OSA-5367729","carlactone [cytosol]->strigolactone [cytosol]","R-OSA-5367770","A2ZWY2, A2ZWY3, A2ZWY7, Q0E2P9, Q5N8H9, Q5N8I0",6,1,1,1,1,1,1,2,2,1,2,2,1,1,3,1,0,0,2,2,1,1,1,0,0,1,0,2,1,2,0,4,1,1,2,1,3,0,5,1,2,2,0,4,2,2,1,2,3,1,5,3,2,3,2,2,0,2,2,0,2,2,2,2,0,1,1,2,3,2,3,1,1,2,0,1,2,4,3,3,1,2,2,1,2
"717","Strigolactone biosynthesis","R-OSA-5367729","9-cis-beta-carotene [plastid stroma]->9-cis-10'-apo-beta-carotenal [plastid stroma]","R-OSA-5367767","A2XW71, Q01JC8, Q7XU29",1,1,1,1,1,1,1,1,0,1,1,2,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,2,1,0,1,1,0,1,0,3,2,2,0,1,1,1,1
